target_id	length	eff_length	est_counts	tpm
CCDS57611.1|Mm108|chr8	288	77.4989	0	0
CCDS57612.1|Mm108|chr8	282	72.3005	0	0
CCDS57613.1|Mm108|chr8	1479	1184.93	0	0
CCDS57614.1|Mm108|chr8	2463	2168.93	0	0
CCDS57615.1|Mm108|chr8	282	72.3005	0	0
CCDS57616.1|Mm108|chr8	3381	3086.93	0	0
CCDS57617.1|Mm108|chr8	4632	4337.93	0	0
CCDS57618.1|Mm108|chr8	3645	3350.93	0	0
CCDS57619.1|Mm108|chr8	3591	3296.93	0	0
CCDS57621.1|Mm108|chr8	543	262.23	0	0
CCDS57622.1|Mm108|chr8	1302	1007.93	0	0
CCDS57623.1|Mm108|chr8	3504	3209.93	0	0
CCDS57624.1|Mm108|chr8	597	304.57	0	0
CCDS57625.1|Mm108|chr8	3324	3029.93	0	0
CCDS57626.1|Mm108|chr8	3321	3026.93	0	0
CCDS57627.1|Mm108|chr8	2856	2561.93	0	0
CCDS57628.1|Mm108|chr8	6966	6671.93	14	0.0546157
CCDS57629.1|Mm108|chr8	219	54.3776	0	0
CCDS57630.1|Mm108|chr8	1569	1274.93	0	0
CCDS57631.1|Mm108|chr8	1524	1229.93	0	0
CCDS57632.1|Mm108|chr8	3009	2714.93	0	0
CCDS57633.1|Mm108|chr8	312	95.1766	0	0
CCDS57634.1|Mm108|chr8	1059	764.931	0	0
CCDS57635.1|Mm108|chr8	6981	6686.93	0	0
CCDS57636.1|Mm108|chr8	912	617.998	0	0
CCDS57638.1|Mm108|chr8	1389	1094.93	0	0
CCDS57639.1|Mm108|chr8	1479	1184.93	0	0
CCDS57640.1|Mm108|chr8	1299	1004.93	0	0
CCDS57641.1|Mm108|chr8	501	222.347	0	0
CCDS57642.1|Mm108|chr8	3264	2969.93	0	0
CCDS57643.1|Mm108|chr8	366	128.166	0	0
CCDS57644.1|Mm108|chr8	4068	3773.93	0	0
CCDS57645.1|Mm108|chr8	1485	1190.93	0	0
CCDS57646.1|Mm108|chr8	7386	7091.93	0	0
CCDS57647.1|Mm108|chr8	1383	1088.93	0	0
CCDS57648.1|Mm108|chr8	1419	1124.93	0	0
CCDS57649.1|Mm108|chr8	483	205.411	0	0
CCDS57650.1|Mm108|chr9	1572	1277.93	0	0
CCDS57651.1|Mm108|chr9	1557	1262.93	0	0
CCDS57653.1|Mm108|chr9	4506	4211.93	0	0
CCDS57654.1|Mm108|chr9	4509	4214.93	0	0
CCDS57655.1|Mm108|chr9	4863	4568.93	0	0
CCDS57656.1|Mm108|chr9	3624	3329.93	0	0
CCDS57657.1|Mm108|chr9	2613	2318.93	0	0
CCDS57658.1|Mm108|chr9	2583	2288.93	0	0
CCDS57659.1|Mm108|chr9	2601	2306.93	0	0
CCDS57660.1|Mm108|chr9	2610	2315.93	0	0
CCDS57661.1|Mm108|chr9	681	387.157	0	0
CCDS57662.1|Mm108|chr9	4842	4547.93	13.2843	0.0760269
CCDS57663.1|Mm108|chr9	1398	1103.93	0	0
CCDS57665.1|Mm108|chr9	4521	4226.93	0	0
CCDS57666.1|Mm108|chr9	6270	5975.93	0	0
CCDS57667.1|Mm108|chr9	2202	1907.93	0	0
CCDS57669.1|Mm108|chr9	378	136.393	0	0
CCDS57670.1|Mm108|chr9	996	701.931	0	0
CCDS57671.1|Mm108|chr9	951	656.998	0	0
CCDS57672.1|Mm108|chr9	804	509.998	0	0
CCDS57674.1|Mm108|chr9	309	92.77	0	0
CCDS57676.1|Mm108|chr9	720	425.998	0	0
CCDS57678.1|Mm108|chr9	981	686.931	0	0
CCDS57680.1|Mm108|chr9	1893	1598.93	0	0
CCDS57681.1|Mm108|chr9	1596	1301.93	0	0
CCDS57682.1|Mm108|chr9	1377	1082.93	0	0
CCDS57683.1|Mm108|chr9	570	281.779	0	0
CCDS57685.1|Mm108|chr9	2397	2102.93	0	0
CCDS57686.1|Mm108|chr9	1872	1577.93	0	0
CCDS57688.1|Mm108|chr9	825	530.998	0	0
CCDS57690.1|Mm108|chr9	1161	866.931	0	0
CCDS57691.1|Mm108|chr9	537	256.53	0	0
CCDS57692.1|Mm108|chr9	627	333.592	0	0
CCDS57693.1|Mm108|chr9	627	333.592	0	0
CCDS57694.1|Mm108|chr9	795	500.998	0	0
CCDS57695.1|Mm108|chr9	723	428.998	0	0
CCDS57696.1|Mm108|chr9	1776	1481.93	0	0
CCDS57697.1|Mm108|chr9	2010	1715.93	0	0
CCDS57698.1|Mm108|chr9	2859	2564.93	0	0
CCDS57699.1|Mm108|chr9	1023	728.931	0	0
CCDS57701.1|Mm108|chr9	1725	1430.93	0	0
CCDS57702.1|Mm108|chr9	3975	3680.93	0	0
CCDS57703.1|Mm108|chr9	300	87.4624	0	0
CCDS57704.1|Mm108|chr9	3378	3083.93	96.805	0.817023
CCDS57705.1|Mm108|chr9	3672	3377.93	0	0
CCDS57706.1|Mm108|chr9	3585	3290.93	0	0
CCDS57707.1|Mm108|chr9	294	82.5001	0	0
CCDS57709.1|Mm108|chr9	405	159.822	0	0
CCDS57710.1|Mm108|chr9	504	225.064	0	0
CCDS57711.1|Mm108|chr9	1161	866.931	0	0
CCDS57712.1|Mm108|chr9	1392	1097.93	0	0
CCDS57714.1|Mm108|chr9	1584	1289.93	0	0
CCDS57715.1|Mm108|chr9	6063	5768.93	0	0
CCDS57716.1|Mm108|chr9	5877	5582.93	0	0
CCDS57717.1|Mm108|chr9	2130	1835.93	0	0
CCDS57718.1|Mm108|chr9	4962	4667.93	0	0
CCDS57720.1|Mm108|chrX	1497	1202.93	0	0
CCDS57724.1|Mm108|chrX	1497	1202.93	0	0
CCDS57725.1|Mm108|chrX	1497	1202.93	0	0
CCDS57726.1|Mm108|chrX	1497	1202.93	0	0
CCDS57727.1|Mm108|chrX	2451	2156.93	0	0
CCDS57728.1|Mm108|chrX	1248	953.931	0	0
CCDS57729.1|Mm108|chrX	318	96.1528	0	0
CCDS57730.1|Mm108|chrX	318	96.1528	0	0
CCDS57731.1|Mm108|chrX	318	96.1528	0	0
CCDS57732.1|Mm108|chrX	318	96.1528	0	0
CCDS57733.1|Mm108|chrX	318	96.1528	0	0
CCDS57734.1|Mm108|chrX	318	96.1528	0	0
CCDS57735.1|Mm108|chrX	318	96.1528	0	0
CCDS57740.1|Mm108|chrX	711	416.998	0	0
CCDS57742.1|Mm108|chrX	1497	1202.93	0	0
CCDS57744.1|Mm108|chrX	1497	1202.93	0	0
CCDS57749.1|Mm108|chrX	1284	989.931	0	0
CCDS57752.1|Mm108|chrX	633	339.157	0	0
CCDS57753.1|Mm108|chrX	486	208.324	0	0
CCDS57754.1|Mm108|chrX	699	404.998	0	0
CCDS57755.1|Mm108|chrX	264	57.3217	0	0
CCDS57758.1|Mm108|chrX	339	103.965	0	0
CCDS57759.1|Mm108|chrX	2412	2117.93	0	0
CCDS57760.1|Mm108|chrX	2301	2006.93	0	0
CCDS57761.1|Mm108|chrX	714	419.998	0	0
CCDS57762.1|Mm108|chrX	711	416.998	0	0
CCDS57763.1|Mm108|chrX	1251	956.931	0	0
CCDS57764.1|Mm108|chrX	606	313.044	0	0
CCDS57766.1|Mm108|chrX	522	242.356	0	0
CCDS57768.1|Mm108|chrX	1101	806.931	0	0
CCDS57769.1|Mm108|chrX	639	345.157	0	0
CCDS57770.1|Mm108|chrX	495	217.188	0	0
CCDS57772.1|Mm108|chrX	1140	845.931	0	0
CCDS57773.1|Mm108|chrX	7071	6776.93	206	0.79118
CCDS57774.1|Mm108|chrX	1392	1097.93	0	0
CCDS57775.1|Mm108|chrX	486	208.324	0	0
CCDS57776.1|Mm108|chrX	1209	914.931	0	0
CCDS57777.1|Mm108|chrX	2787	2492.93	0	0
CCDS57778.1|Mm108|chrX	447	182.858	0	0
CCDS57779.1|Mm108|chrX	1680	1385.93	7	0.131461
CCDS57781.1|Mm108|chrX	714	419.998	0	0
CCDS57782.1|Mm108|chrX	714	419.998	0	0
CCDS57783.1|Mm108|chrX	702	407.998	0	0
CCDS57813.1|Mm108|chrY	1698	1403.93	0	0
CCDS57888.1|Mm108|chrY	567	279.036	0	0
CCDS59538.1|Mm108|chr1	1815	1520.93	0	0
CCDS59541.1|Mm108|chr1	567	279.036	0	0
CCDS59542.1|Mm108|chr1	3393	3098.93	0	0
CCDS59543.1|Mm108|chr10	921	626.998	0	0
CCDS59544.1|Mm108|chr10	1539	1244.93	0	0
CCDS59545.1|Mm108|chr10	5181	4886.93	0	0
CCDS59546.1|Mm108|chr10	2697	2402.93	0	0
CCDS59549.1|Mm108|chr10	435	180.83	0	0
CCDS59550.1|Mm108|chr10	582	289.718	0	0
CCDS59551.1|Mm108|chr10	1533	1238.93	0	0
CCDS59552.1|Mm108|chr10	1356	1061.93	0	0
CCDS59553.1|Mm108|chr10	1281	986.931	0	0
CCDS59554.1|Mm108|chr10	1215	920.931	0	0
CCDS59563.1|Mm108|chr11	1590	1295.93	0	0
CCDS59567.1|Mm108|chr11	996	701.931	0	0
CCDS59570.1|Mm108|chr11	2214	1919.93	0	0
CCDS59571.1|Mm108|chr11	1110	815.931	0	0
CCDS59572.1|Mm108|chr11	1323	1028.93	0	0
CCDS59573.1|Mm108|chr12	3999	3704.93	484	3.40022
CCDS59574.1|Mm108|chr12	1137	842.931	0	0
CCDS59575.1|Mm108|chr12	1014	719.931	0	0
CCDS59578.1|Mm108|chr12	528	247.793	0	0
CCDS59580.1|Mm108|chr12	1776	1481.93	0	0
CCDS59581.1|Mm108|chr13	423	176.372	0	0
CCDS59588.1|Mm108|chr13	1623	1328.93	0	0
CCDS59589.1|Mm108|chr13	2667	2372.93	0	0
CCDS59591.1|Mm108|chr13	1560	1265.93	0	0
CCDS59615.1|Mm108|chr14	5292	4997.93	108700	566.084
CCDS59616.1|Mm108|chr14	4410	4115.93	0	0
CCDS59620.1|Mm108|chr15	636	342.157	0	0
CCDS59621.1|Mm108|chr15	1350	1055.93	0	0
CCDS59622.1|Mm108|chr15	1518	1223.93	0	0
CCDS59623.1|Mm108|chr16	3525	3230.93	0	0
CCDS59624.1|Mm108|chr16	237	57.9217	0	0
CCDS59625.1|Mm108|chr17	4023	3728.93	9499.89	66.3094
CCDS59632.1|Mm108|chr2	1419	1124.93	0	0
CCDS59633.1|Mm108|chr2	1563	1268.93	0	0
CCDS59634.1|Mm108|chr2	3732	3437.93	0	0
CCDS59635.1|Mm108|chr2	3870	3575.93	0	0
CCDS59636.1|Mm108|chr2	3747	3452.93	0	0
CCDS59637.1|Mm108|chr2	810	515.998	0	0
CCDS59638.1|Mm108|chr2	783	488.998	0	0
CCDS59645.1|Mm108|chr3	579	287.297	0	0
CCDS59646.1|Mm108|chr3	1146	851.931	0	0
CCDS59647.1|Mm108|chr3	420	173.812	0	0
CCDS59650.1|Mm108|chr3	864	569.998	0	0
CCDS59651.1|Mm108|chr3	1317	1022.93	0	0
CCDS59652.1|Mm108|chr3	1452	1157.93	0	0
CCDS59653.1|Mm108|chr3	1383	1088.93	0	0
CCDS59654.1|Mm108|chr3	1443	1148.93	0	0
CCDS59655.1|Mm108|chr4	231	58.0011	0	0
CCDS59661.1|Mm108|chr4	1746	1451.93	0	0
CCDS59663.1|Mm108|chr4	1224	929.931	0	0
CCDS59664.1|Mm108|chr4	237	57.9217	0	0
CCDS59667.1|Mm108|chr5	14592	14297.9	0	0
CCDS59668.1|Mm108|chr5	771	476.998	0	0
CCDS59669.1|Mm108|chr5	771	476.998	0	0
CCDS59670.1|Mm108|chr5	804	509.998	0	0
CCDS59671.1|Mm108|chr5	804	509.998	0	0
CCDS59672.1|Mm108|chr5	804	509.998	0	0
CCDS59673.1|Mm108|chr5	804	509.998	0	0
CCDS59680.1|Mm108|chr5	1470	1175.93	0	0
CCDS59681.1|Mm108|chr5	1581	1286.93	0	0
CCDS59682.1|Mm108|chr5	7353	7058.93	0	0
CCDS59684.1|Mm108|chr5	5958	5663.93	1	0.0045954
CCDS59685.1|Mm108|chr5	1290	995.931	0	0
CCDS59691.1|Mm108|chr6	441	184.664	0	0
CCDS59693.1|Mm108|chr6	2727	2432.93	0	0
CCDS59697.1|Mm108|chr6	2226	1931.93	0	0
CCDS59703.1|Mm108|chr7	930	635.998	0	0
CCDS59709.1|Mm108|chr7	924	629.998	0	0
CCDS59720.1|Mm108|chr7	924	629.998	0	0
CCDS59723.1|Mm108|chr7	1503	1208.93	0	0
CCDS59724.1|Mm108|chr7	252	46.7137	0	0
CCDS59725.1|Mm108|chr7	495	217.188	0	0
CCDS59726.1|Mm108|chr7	339	103.965	0	0
CCDS59727.1|Mm108|chr7	249	49.2469	0	0
CCDS59728.1|Mm108|chr7	249	49.2469	0	0
CCDS59729.1|Mm108|chr7	339	103.965	0	0
CCDS59730.1|Mm108|chr7	282	72.3005	0	0
CCDS59733.1|Mm108|chr7	2139	1844.93	0	0
CCDS59734.1|Mm108|chr7	3030	2735.93	0	0
CCDS59737.1|Mm108|chr7	1527	1232.93	0	0
CCDS59738.1|Mm108|chr7	3801	3506.93	0	0
CCDS59740.1|Mm108|chr8	288	77.4989	0	0
CCDS59741.1|Mm108|chr8	5748	5453.93	0	0
CCDS59742.1|Mm108|chr8	1677	1382.93	0	0
CCDS59743.1|Mm108|chr8	696	401.998	0	0
CCDS59744.1|Mm108|chr8	1011	716.931	0	0
CCDS59747.1|Mm108|chr9	624	330.592	0	0
CCDS59749.1|Mm108|chr9	3357	3062.93	0	0
CCDS59771.1|Mm108|chrX	1293	998.931	0	0
CCDS59772.1|Mm108|chrX	348	112.213	0	0
CCDS59774.1|Mm108|chrX	348	112.213	0	0
CCDS59775.1|Mm108|chrX	639	345.157	0	0
CCDS59777.1|Mm108|chrX	1350	1055.93	0	0
CCDS69859.1|Mm108|chr1	627	333.592	0	0
CCDS69860.1|Mm108|chr1	1551	1256.93	0	0
CCDS69861.1|Mm108|chr1	2076	1781.93	0	0
CCDS69862.1|Mm108|chr1	501	222.347	0	0
CCDS69867.1|Mm108|chr1	438	183.022	0	0
CCDS69870.1|Mm108|chr1	1068	773.931	0	0
CCDS69871.1|Mm108|chr1	2043	1748.93	0	0
CCDS69873.1|Mm108|chr1	1680	1385.93	0	0
CCDS69874.1|Mm108|chr1	23154	22859.9	0	0
CCDS69875.1|Mm108|chr1	7920	7625.93	0	0
CCDS69878.1|Mm108|chr1	1296	1001.93	0	0
CCDS69879.1|Mm108|chr1	2934	2639.93	0	0
CCDS69882.1|Mm108|chr1	1581	1286.93	0	0
CCDS69883.1|Mm108|chr1	1863	1568.93	0	0
CCDS69884.1|Mm108|chr1	3690	3395.93	0	0
CCDS69887.1|Mm108|chr1	3237	2942.93	0	0
CCDS69888.1|Mm108|chr1	453	185.318	0	0
CCDS69893.1|Mm108|chr1	525	244.87	0	0
CCDS69896.1|Mm108|chr1	591	298.57	0	0
CCDS69901.1|Mm108|chr1	1218	923.931	0	0
CCDS69921.1|Mm108|chr1	5016	4721.93	0	0
CCDS69932.1|Mm108|chr1	1053	758.931	0	0
CCDS69943.1|Mm108|chr1	1191	896.931	0	0
CCDS69952.1|Mm108|chr1	459	191.087	0	0
CCDS69967.1|Mm108|chr1	2169	1874.93	0	0
CCDS69968.1|Mm108|chr1	1383	1088.93	0	0
CCDS69978.1|Mm108|chr1	1635	1340.93	0	0
CCDS69979.1|Mm108|chr1	987	692.931	0	0
CCDS69987.1|Mm108|chr1	1023	728.931	0	0
CCDS69995.1|Mm108|chr1	1356	1061.93	0	0
CCDS69996.1|Mm108|chr1	1305	1010.93	0	0
CCDS70003.1|Mm108|chr10	4941	4646.93	0	0
CCDS70050.1|Mm108|chr10	747	452.998	0	0
CCDS70051.1|Mm108|chr10	1227	932.931	0	0
CCDS70052.1|Mm108|chr10	1479	1184.93	0	0
CCDS70053.1|Mm108|chr10	1656	1361.93	0	0
CCDS70054.1|Mm108|chr10	1230	935.931	0	0
CCDS70055.1|Mm108|chr10	1482	1187.93	0	0
CCDS70056.1|Mm108|chr10	1215	920.931	0	0
CCDS70057.1|Mm108|chr10	1467	1172.93	0	0
CCDS70058.1|Mm108|chr10	1644	1349.93	0	0
CCDS70059.1|Mm108|chr10	1218	923.931	0	0
CCDS70060.1|Mm108|chr10	1647	1352.93	0	0
CCDS70061.1|Mm108|chr10	381	137.46	0	0
CCDS70064.1|Mm108|chr10	1470	1175.93	0	0
CCDS70077.1|Mm108|chr10	1401	1106.93	0	0
CCDS70078.1|Mm108|chr10	1398	1103.93	0	0
CCDS70095.1|Mm108|chr10	3717	3422.93	0	0
CCDS70097.1|Mm108|chr10	429	177.854	0	0
CCDS70110.1|Mm108|chr10	1323	1028.93	0	0
CCDS70111.1|Mm108|chr10	3342	3047.93	0	0
CCDS70112.1|Mm108|chr10	3186	2891.93	0	0
CCDS70113.1|Mm108|chr10	3183	2888.93	0	0
CCDS70114.1|Mm108|chr10	1899	1604.93	0	0
CCDS70127.1|Mm108|chr11	579	287.297	0	0
CCDS70129.1|Mm108|chr11	2772	2477.93	0	0
CCDS70131.1|Mm108|chr11	1857	1562.93	0	0
CCDS70133.1|Mm108|chr11	1128	833.931	0	0
CCDS70134.1|Mm108|chr11	2430	2135.93	0	0
CCDS70135.1|Mm108|chr11	1398	1103.93	0	0
CCDS70140.1|Mm108|chr11	963	668.998	0	0
CCDS70142.1|Mm108|chr11	3993	3698.93	0	0
CCDS70144.1|Mm108|chr11	3939	3644.93	0	0
CCDS70146.1|Mm108|chr11	2796	2501.93	0	0
CCDS70147.1|Mm108|chr11	2898	2603.93	0	0
CCDS70148.1|Mm108|chr11	1494	1199.93	0	0
CCDS70149.1|Mm108|chr11	852	557.998	0	0
CCDS70152.1|Mm108|chr11	1113	818.931	0	0
CCDS70154.1|Mm108|chr11	501	222.347	0	0
CCDS70157.1|Mm108|chr11	1629	1334.93	0	0
CCDS70158.1|Mm108|chr11	1590	1295.93	0	0
CCDS70160.1|Mm108|chr11	567	279.036	0	0
CCDS70162.1|Mm108|chr11	399	154.138	0	0
CCDS70165.1|Mm108|chr11	1779	1484.93	0	0
CCDS70167.1|Mm108|chr11	717	422.998	0	0
CCDS70168.1|Mm108|chr11	795	500.998	0	0
CCDS70169.1|Mm108|chr11	1878	1583.93	0	0
CCDS70172.1|Mm108|chr11	1674	1379.93	0	0
CCDS70175.1|Mm108|chr11	3792	3497.93	0	0
CCDS70176.1|Mm108|chr11	1215	920.931	0	0
CCDS70178.1|Mm108|chr11	1473	1178.93	0	0
CCDS70181.1|Mm108|chr11	3270	2975.93	0	0
CCDS70182.1|Mm108|chr11	2283	1988.93	0	0
CCDS70185.1|Mm108|chr11	2097	1802.93	77	1.11161
CCDS70188.1|Mm108|chr11	1941	1646.93	0	0
CCDS70189.1|Mm108|chr11	906	611.998	0	0
CCDS70190.1|Mm108|chr11	1374	1079.93	0	0
CCDS70195.1|Mm108|chr11	1452	1157.93	0	0
CCDS70197.1|Mm108|chr11	1290	995.931	0	0
CCDS70199.1|Mm108|chr11	666	372.157	0	0
CCDS70205.1|Mm108|chr11	2214	1919.93	0	0
CCDS70209.1|Mm108|chr11	504	225.064	0	0
CCDS70210.1|Mm108|chr11	1239	944.931	0	0
CCDS70212.1|Mm108|chr11	3384	3089.93	0	0
CCDS70214.1|Mm108|chr11	2898	2603.93	0	0
CCDS70216.1|Mm108|chr11	981	686.931	0	0
CCDS70217.1|Mm108|chr11	5913	5618.93	0	0
CCDS70218.1|Mm108|chr11	594	301.57	0	0
CCDS70220.1|Mm108|chr11	4686	4391.93	0	0
CCDS70221.1|Mm108|chr11	4620	4325.93	0	0
CCDS70223.1|Mm108|chr11	1005	710.931	0	0
CCDS70224.1|Mm108|chr11	768	473.998	0	0
CCDS70226.1|Mm108|chr11	1266	971.931	0	0
CCDS70232.1|Mm108|chr11	2460	2165.93	0	0
CCDS70233.1|Mm108|chr11	2244	1949.93	0	0
CCDS70235.1|Mm108|chr11	498	220.025	0	0
CCDS70236.1|Mm108|chr11	537	256.53	0	0
CCDS70238.1|Mm108|chr11	567	279.036	0	0
CCDS70241.1|Mm108|chr11	615	321.98	0	0
CCDS70242.1|Mm108|chr11	249	49.2469	0	0
CCDS70243.1|Mm108|chr11	426	175.091	0	0
CCDS70245.1|Mm108|chr11	426	175.091	0	0
CCDS70246.1|Mm108|chr11	1926	1631.93	0	0
CCDS70248.1|Mm108|chr11	4290	3995.93	0	0
CCDS70252.1|Mm108|chr11	6144	5849.93	0	0
CCDS70253.1|Mm108|chr11	6252	5957.93	0	0
CCDS70255.1|Mm108|chr11	2934	2639.93	0	0
CCDS70257.1|Mm108|chr11	693	398.998	0	0
CCDS70260.1|Mm108|chr11	1035	740.931	0	0
CCDS70265.1|Mm108|chr11	1479	1184.93	0	0
CCDS70266.1|Mm108|chr11	3036	2741.93	0	0
CCDS70267.1|Mm108|chr11	855	560.998	0	0
CCDS70268.1|Mm108|chr11	828	533.998	0	0
CCDS70269.1|Mm108|chr11	2700	2405.93	0	0
CCDS70271.1|Mm108|chr11	1599	1304.93	0	0
CCDS70272.1|Mm108|chr11	1308	1013.93	0	0
CCDS70275.1|Mm108|chr11	942	647.998	0	0
CCDS70276.1|Mm108|chr11	1296	1001.93	0	0
CCDS70277.1|Mm108|chr11	1140	845.931	0	0
CCDS70279.1|Mm108|chr11	477	202.528	0	0
CCDS70306.1|Mm108|chr11	606	313.044	0	0
CCDS70307.1|Mm108|chr11	789	494.998	0	0
CCDS70311.1|Mm108|chr11	555	269.955	0	0
CCDS70312.1|Mm108|chr11	447	182.858	0	0
CCDS70313.1|Mm108|chr11	519	239.407	0	0
CCDS70320.1|Mm108|chr11	3366	3071.93	0	0
CCDS70321.1|Mm108|chr11	3309	3014.93	0	0
CCDS70333.1|Mm108|chr11	741	446.998	0	0
CCDS70334.1|Mm108|chr11	738	443.998	0	0
CCDS70335.1|Mm108|chr11	627	333.592	0	0
CCDS70347.1|Mm108|chr11	237	57.9217	0	0
CCDS70351.1|Mm108|chr11	2394	2099.93	0	0
CCDS70354.1|Mm108|chr11	1986	1691.93	0	0
CCDS70358.1|Mm108|chr11	990	695.931	0	0
CCDS70360.1|Mm108|chr11	1083	788.931	0	0
CCDS70376.1|Mm108|chr12	2541	2246.93	0	0
CCDS70384.1|Mm108|chr12	1095	800.931	1	0.0324972
CCDS70400.1|Mm108|chr12	1782	1487.93	0	0
CCDS70401.1|Mm108|chr12	1929	1634.93	0	0
CCDS70409.1|Mm108|chr12	1863	1568.93	0	0
CCDS70410.1|Mm108|chr12	1482	1187.93	0	0
CCDS70413.1|Mm108|chr12	1653	1358.93	0	0
CCDS70414.1|Mm108|chr12	3519	3224.93	0	0
CCDS70418.1|Mm108|chr12	582	289.718	0	0
CCDS70419.1|Mm108|chr12	2073	1778.93	0	0
CCDS70420.1|Mm108|chr12	2403	2108.93	0	0
CCDS70423.1|Mm108|chr12	1683	1388.93	0	0
CCDS70427.1|Mm108|chr13	2355	2060.93	0.5	0.00631463
CCDS70428.1|Mm108|chr13	2106	1811.93	0	0
CCDS70430.1|Mm108|chr13	672	378.157	0	0
CCDS70431.1|Mm108|chr13	978	683.931	0	0
CCDS70438.1|Mm108|chr13	3162	2867.93	0	0
CCDS70440.1|Mm108|chr13	720	425.998	0	0
CCDS70441.1|Mm108|chr13	618	324.592	0	0
CCDS70442.1|Mm108|chr13	723	428.998	0	0
CCDS70454.1|Mm108|chr13	6642	6347.93	0	0
CCDS70455.1|Mm108|chr13	6450	6155.93	0	0
CCDS70456.1|Mm108|chr13	3054	2759.93	0	0
CCDS70459.1|Mm108|chr13	567	279.036	0	0
CCDS70460.1|Mm108|chr13	753	458.998	0	0
CCDS70464.1|Mm108|chr13	3099	2804.93	4669	43.3254
CCDS70470.1|Mm108|chr13	3525	3230.93	0	0
CCDS70472.1|Mm108|chr13	1386	1091.93	0	0
CCDS70474.1|Mm108|chr13	288	77.4989	0	0
CCDS70484.1|Mm108|chr13	1065	770.931	0	0
CCDS70490.1|Mm108|chr13	2259	1964.93	0	0
CCDS70491.1|Mm108|chr13	2334	2039.93	0	0
CCDS70492.1|Mm108|chr13	930	635.998	0	0
CCDS70493.1|Mm108|chr13	915	620.998	0	0
CCDS70494.1|Mm108|chr13	435	180.83	0	0
CCDS70540.1|Mm108|chr14	7809	7514.93	0	0
CCDS70558.1|Mm108|chr14	2778	2483.93	0	0
CCDS70565.1|Mm108|chr14	906	611.998	0	0
CCDS70575.1|Mm108|chr14	894	599.998	0	0
CCDS70600.1|Mm108|chr14	1284	989.931	0	0
CCDS70603.1|Mm108|chr14	888	593.998	0	0
CCDS70611.1|Mm108|chr14	984	689.931	0	0
CCDS70618.1|Mm108|chr15	819	524.998	0	0
CCDS70628.1|Mm108|chr15	2664	2369.93	0	0
CCDS70629.1|Mm108|chr15	2733	2438.93	0	0
CCDS70631.1|Mm108|chr15	3375	3080.93	0	0
CCDS70632.1|Mm108|chr15	3339	3044.93	0	0
CCDS70633.1|Mm108|chr15	3264	2969.93	0	0
CCDS70634.1|Mm108|chr15	3273	2978.93	0	0
CCDS70635.1|Mm108|chr15	4749	4454.93	0	0
CCDS70637.1|Mm108|chr15	2169	1874.93	0	0
CCDS70638.1|Mm108|chr15	774	479.998	0	0
CCDS70639.1|Mm108|chr15	831	536.998	0	0
CCDS70643.1|Mm108|chr15	1239	944.931	0	0
CCDS70646.1|Mm108|chr15	1107	812.931	0	0
CCDS70650.1|Mm108|chr15	609	316.044	0	0
CCDS70651.1|Mm108|chr15	642	348.157	0	0
CCDS70652.1|Mm108|chr15	795	500.998	0	0
CCDS70654.1|Mm108|chr15	2724	2429.93	0	0
CCDS70655.1|Mm108|chr15	3057	2762.93	0	0
CCDS70660.1|Mm108|chr15	1731	1436.93	0	0
CCDS70661.1|Mm108|chr15	1827	1532.93	0	0
CCDS70672.1|Mm108|chr15	543	262.23	0	0
CCDS70676.1|Mm108|chr16	534	253.557	0	0
CCDS70677.1|Mm108|chr16	1194	899.931	0	0
CCDS70678.1|Mm108|chr16	900	605.998	0	0
CCDS70679.1|Mm108|chr16	876	581.998	0	0
CCDS70680.1|Mm108|chr16	732	437.998	0	0
CCDS70681.1|Mm108|chr16	261	54.6264	0	0
CCDS70683.1|Mm108|chr16	1674	1379.93	0	0
CCDS70684.1|Mm108|chr16	435	180.83	0	0
CCDS70685.1|Mm108|chr16	2370	2075.93	0	0
CCDS70688.1|Mm108|chr16	954	659.998	0	0
CCDS70689.1|Mm108|chr16	2151	1856.93	0	0
CCDS70693.1|Mm108|chr16	2871	2576.93	0	0
CCDS70694.1|Mm108|chr16	2679	2384.93	123.999	1.35327
CCDS70695.1|Mm108|chr16	939	644.998	0	0
CCDS70700.1|Mm108|chr16	4200	3905.93	0	0
CCDS70701.1|Mm108|chr16	4284	3989.93	0	0
CCDS70705.1|Mm108|chr16	3516	3221.93	0	0
CCDS70718.1|Mm108|chr16	1614	1319.93	0	0
CCDS70719.1|Mm108|chr16	1482	1187.93	0	0
CCDS70757.1|Mm108|chr17	3357	3062.93	0	0
CCDS70760.1|Mm108|chr17	1524	1229.93	0	0
CCDS70763.1|Mm108|chr17	2568	2273.93	0	0
CCDS70766.1|Mm108|chr17	2253	1958.93	0	0
CCDS70767.1|Mm108|chr17	1599	1304.93	0	0
CCDS70769.1|Mm108|chr17	1626	1331.93	0	0
CCDS70772.1|Mm108|chr17	708	413.998	0	0
CCDS70773.1|Mm108|chr17	723	428.998	0	0
CCDS70774.1|Mm108|chr17	1926	1631.93	0	0
CCDS70775.1|Mm108|chr17	2739	2444.93	0	0
CCDS70776.1|Mm108|chr17	420	173.812	0	0
CCDS70777.1|Mm108|chr17	3570	3275.93	0	0
CCDS70778.1|Mm108|chr17	3507	3212.93	0	0
CCDS70779.1|Mm108|chr17	3000	2705.93	0	0
CCDS70784.1|Mm108|chr17	4206	3911.93	0	0
